city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Москва,5,5,71,764,0.78,пасмурно,10000,,100,3,6,23.10.2025 03:06:39,2025-10-23T03:06:39.636681,Центральный,Круглогодично,UTC+3,12500000,-2.28,домашний отдых,да
Санкт-Петербург,4,2,84,757,3.0,пасмурно,10000,,100,4,4,23.10.2025 04:27:23,2025-10-23T04:27:23.753427,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.5,домашний отдых,нет
Санкт-Петербург,4,2,84,757,3.0,пасмурно,10000,,100,4,5,23.10.2025 03:06:39,2025-10-23T03:06:39.636681,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.5,домашний отдых,нет
Казань,5,3,92,764,2.35,пасмурно,10000,,100,5,5,23.10.2025 04:27:23,2025-10-23T04:27:23.753427,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.64,домашний отдых,нет
Новосибирск,2,-2,80,777,3.0,ясно,10000,,0,2,2,23.10.2025 06:34:52,2025-10-23T06:34:52.373981,Сибирский,Июнь-Август,UTC+7,1620000,4.5,домашний отдых,нет
Сочи,16,15,65,763,2.19,пасмурно,10000,,100,16,16,23.10.2025 06:34:52,2025-10-23T06:34:52.373981,Южный,Май-Октябрь,UTC+3,400000,3.18,домашний отдых,да
Санкт-Петербург,4,1,84,756,4.0,пасмурно,10000,,100,3,4,23.10.2025 05:23:02,2025-10-23T05:23:02.453729,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.6,домашний отдых,нет
Сочи,16,15,61,762,5.11,пасмурно,10000,,100,16,16,23.10.2025 05:23:02,2025-10-23T05:23:02.453729,Южный,Май-Октябрь,UTC+3,400000,3.69,домашний отдых,да
Сочи,14,13,67,762,5.27,пасмурно,10000,,100,14,14,23.10.2025 04:27:23,2025-10-23T04:27:23.753427,Южный,Май-Октябрь,UTC+3,400000,1.67,домашний отдых,да
Москва,5,5,69,764,0.59,пасмурно,10000,,100,3,5,23.10.2025 05:23:02,2025-10-23T05:23:02.453729,Центральный,Круглогодично,UTC+3,12500000,-1.86,домашний отдых,да
Санкт-Петербург,5,2,83,758,4.0,пасмурно,10000,,100,5,5,23.10.2025 01:48:01,2025-10-23T01:48:01.106109,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.0,домашний отдых,нет
Казань,5,3,91,764,2.61,небольшой дождь,10000,,100,5,5,23.10.2025 06:34:52,2025-10-23T06:34:52.373981,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.46,домашний отдых,нет
Сочи,13,12,70,762,4.59,пасмурно,10000,,100,13,13,23.10.2025 01:48:01,2025-10-23T01:48:01.106109,Южный,Май-Октябрь,UTC+3,400000,0.74,домашний отдых,да
Новосибирск,-4,-8,100,778,2.0,ясно,10000,,0,-4,-4,23.10.2025 03:06:39,2025-10-23T03:06:39.636681,Сибирский,Июнь-Август,UTC+7,1620000,-1.8,домашний отдых,нет
Новосибирск,-5,-5,93,778,1.0,ясно,10000,,0,-5,-5,23.10.2025 01:48:01,2025-10-23T01:48:01.106109,Сибирский,Июнь-Август,UTC+7,1620000,-0.7,домашний отдых,нет
Москва,4,4,72,764,0.84,пасмурно,10000,,100,4,4,23.10.2025 06:34:52,2025-10-23T06:34:52.373981,Центральный,Круглогодично,UTC+3,12500000,-2.88,домашний отдых,да
Москва,5,5,72,764,0.52,пасмурно,10000,,100,2,6,23.10.2025 04:27:23,2025-10-23T04:27:23.753427,Центральный,Круглогодично,UTC+3,12500000,-2.45,домашний отдых,да
Санкт-Петербург,4,1,83,758,4.0,пасмурно,10000,,100,4,4,23.10.2025 06:34:52,2025-10-23T06:34:52.373981,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.4,домашний отдых,нет
Сочи,13,12,68,762,4.45,пасмурно,10000,,100,13,13,23.10.2025 03:06:39,2025-10-23T03:06:39.636681,Южный,Май-Октябрь,UTC+3,400000,1.15,домашний отдых,да
Казань,4,2,93,764,2.52,пасмурно,10000,,100,4,4,23.10.2025 03:06:39,2025-10-23T03:06:39.636681,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.25,домашний отдых,нет
Новосибирск,1,-2,86,778,2.0,ясно,10000,,0,1,1,23.10.2025 05:23:02,2025-10-23T05:23:02.453729,Сибирский,Июнь-Август,UTC+7,1620000,3.0,домашний отдых,нет
Казань,5,3,91,764,2.35,небольшой дождь,10000,,100,5,5,23.10.2025 05:23:02,2025-10-23T05:23:02.453729,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.43,домашний отдых,нет
Новосибирск,-1,-4,93,778,2.0,ясно,10000,,0,-1,-1,23.10.2025 04:27:23,2025-10-23T04:27:23.753427,Сибирский,Июнь-Август,UTC+7,1620000,0.8,домашний отдых,нет
Казань,5,3,93,764,2.58,пасмурно,10000,,100,5,5,23.10.2025 01:48:01,2025-10-23T01:48:01.106109,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.86,домашний отдых,нет
Москва,5,5,73,764,0.79,пасмурно,10000,,100,3,6,23.10.2025 01:48:01,2025-10-23T01:48:01.106109,Центральный,Круглогодично,UTC+3,12500000,-2.68,домашний отдых,да
