city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Сочи,11,10,62,766,3.95,облачно с прояснениями,10000,,75,11,11,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Сочи,21,20,46,766,2.93,небольшая облачность,10000,,19,21,21,19.11.2025 10:27:22,2025-11-19T10:27:22.935994
Новосибирск,0,-4,69,770,3.0,ясно,10000,,0,0,0,19.11.2025 16:32:52,2025-11-19T16:32:52.156844
Москва,1,-2,65,765,3.14,облачно с прояснениями,10000,,63,0,1,19.11.2025 18:35:43,2025-11-19T18:35:43.995196
Москва,1,-3,77,763,3.77,пасмурно,10000,,100,0,2,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Москва,-1,-6,61,761,5.51,ясно,10000,,7,-2,0,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Сочи,16,15,53,767,2.44,облачно с прояснениями,10000,,64,16,16,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Санкт-Петербург,-3,-8,90,756,4.0,пасмурно,10000,,100,-3,-3,19.11.2025 11:21:09,2025-11-19T11:21:09.050657
Сочи,20,19,46,765,2.1,небольшая облачность,10000,,16,20,20,19.11.2025 11:21:09,2025-11-19T11:21:09.050657
Санкт-Петербург,-2,-8,84,757,5.0,облачно с прояснениями,10000,,75,-4,-2,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Новосибирск,-1,-6,69,771,4.0,ясно,10000,,0,-1,-1,19.11.2025 10:27:22,2025-11-19T10:27:22.935994
Новосибирск,-1,-6,69,771,4.0,ясно,10000,,0,-1,-1,19.11.2025 09:27:36,2025-11-19T09:27:36.207000
Санкт-Петербург,-1,-4,91,756,2.0,пасмурно,10000,,100,-2,-1,19.11.2025 14:24:39,2025-11-19T14:24:39.258625
Санкт-Петербург,-2,-8,89,754,5.0,облачно с прояснениями,10000,,75,-2,-2,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Казань,2,-3,63,760,7.43,ясно,10000,,5,2,2,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Казань,2,-3,62,760,7.27,ясно,10000,,5,2,2,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Москва,2,-1,63,764,2.38,переменная облачность,10000,,42,0,2,19.11.2025 13:35:12,2025-11-19T13:35:12.786293
Новосибирск,-1,-6,69,770,4.0,ясно,10000,,0,-1,-1,19.11.2025 15:26:08,2025-11-19T15:26:08.401904
Сочи,12,11,52,766,3.77,облачно с прояснениями,10000,,68,12,12,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Казань,2,-3,74,758,7.49,облачно с прояснениями,10000,,64,2,2,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Казань,7,3,77,756,7.79,пасмурно,10000,,100,7,7,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Москва,3,0,63,764,3.18,переменная облачность,10000,,48,1,3,19.11.2025 10:27:22,2025-11-19T10:27:22.935994
Санкт-Петербург,-3,-7,88,755,3.0,облачно с прояснениями,10000,,75,-3,-2,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Санкт-Петербург,-3,-3,84,755,0.0,облачно с прояснениями,10000,,75,-3,-3,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Новосибирск,-1,-6,74,771,4.0,ясно,10000,,0,-1,-1,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Новосибирск,-1,-6,69,770,4.0,ясно,10000,,0,-1,-1,19.11.2025 14:24:39,2025-11-19T14:24:39.258625
Санкт-Петербург,-1,-4,92,758,3.0,пасмурно,10000,,100,-1,-1,19.11.2025 18:35:43,2025-11-19T18:35:43.995196
Москва,1,-2,64,764,2.76,облачно с прояснениями,10000,,79,0,1,19.11.2025 16:32:52,2025-11-19T16:32:52.156844
Казань,1,-3,70,764,4.27,облачно с прояснениями,10000,,78,1,1,19.11.2025 14:24:39,2025-11-19T14:24:39.258625
Сочи,19,18,55,765,1.79,пасмурно,10000,,100,19,19,19.11.2025 13:35:12,2025-11-19T13:35:12.786293
Москва,0,-5,69,761,4.92,ясно,10000,,9,-1,0,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Новосибирск,-2,-6,69,770,3.0,ясно,10000,,0,-2,-2,19.11.2025 11:21:09,2025-11-19T11:21:09.050657
Москва,2,-1,64,764,2.38,облачно с прояснениями,10000,,61,0,2,19.11.2025 14:24:39,2025-11-19T14:24:39.258625
Санкт-Петербург,-1,-4,91,756,3.0,пасмурно,10000,,100,-1,-1,19.11.2025 17:22:17,2025-11-19T17:22:17.275679
Санкт-Петербург,-1,-4,91,756,2.0,пасмурно,10000,,100,-2,-1,19.11.2025 15:26:08,2025-11-19T15:26:08.401904
Санкт-Петербург,-2,-7,88,753,5.0,облачно с прояснениями,10000,,75,-2,-1,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Санкт-Петербург,-1,-6,87,755,5.0,облачно с прояснениями,10000,,75,-1,-1,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Казань,2,-3,67,761,7.39,ясно,10000,,7,2,2,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Казань,2,-3,66,762,6.74,ясно,10000,,9,2,2,19.11.2025 10:27:22,2025-11-19T10:27:22.935994
Москва,2,-1,62,764,2.41,небольшая облачность,10000,,18,1,2,19.11.2025 12:51:07,2025-11-19T12:51:07.320036
Москва,0,-5,66,761,4.38,небольшая облачность,10000,,19,-1,0,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Сочи,20,19,43,766,3.07,переменная облачность,10000,,26,20,20,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Казань,2,-2,67,764,4.45,облачно с прояснениями,10000,,66,2,2,19.11.2025 13:35:12,2025-11-19T13:35:12.786293
Сочи,13,12,61,766,2.52,пасмурно,10000,,100,13,13,19.11.2025 18:35:43,2025-11-19T18:35:43.995196
Санкт-Петербург,-2,-5,87,756,2.0,облачно с прояснениями,10000,,75,-4,-2,19.11.2025 09:27:36,2025-11-19T09:27:36.207000
Москва,0,-4,76,763,3.94,пасмурно,10000,,100,-1,0,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Сочи,12,11,55,767,4.09,облачно с прояснениями,10000,,71,12,12,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Сочи,21,20,44,766,3.07,переменная облачность,10000,,26,21,21,19.11.2025 09:27:36,2025-11-19T09:27:36.207000
Санкт-Петербург,-2,-6,87,756,3.0,пасмурно,10000,,100,-3,-2,19.11.2025 10:27:22,2025-11-19T10:27:22.935994
Сочи,16,15,61,765,1.79,пасмурно,10000,,100,16,16,19.11.2025 14:24:39,2025-11-19T14:24:39.258625
Новосибирск,0,-4,69,769,3.0,ясно,10000,,0,0,0,19.11.2025 17:22:17,2025-11-19T17:22:17.275679
Новосибирск,-1,-6,86,773,4.0,пасмурно,10000,,100,-1,-1,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Москва,2,-2,64,764,3.64,облачно с прояснениями,10000,,63,1,2,19.11.2025 09:27:36,2025-11-19T09:27:36.207000
Казань,1,-2,73,764,3.26,облачно с прояснениями,10000,,78,1,1,19.11.2025 16:32:52,2025-11-19T16:32:52.156844
Москва,3,0,54,764,2.72,переменная облачность,10000,,40,1,3,19.11.2025 11:21:09,2025-11-19T11:21:09.050657
Санкт-Петербург,-1,-5,91,757,4.0,облачно с прояснениями,10000,,75,-1,-1,19.11.2025 16:32:52,2025-11-19T16:32:52.156844
Казань,2,-3,67,761,7.39,ясно,10000,,7,2,2,19.11.2025 09:27:36,2025-11-19T09:27:36.207000
Санкт-Петербург,-3,-7,86,756,3.0,облачно с прояснениями,10000,,75,-3,-3,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Новосибирск,-1,-6,74,771,4.0,ясно,10000,,0,-1,-1,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Сочи,17,16,47,767,2.45,облачно с прояснениями,10000,,58,17,17,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Казань,3,-2,72,758,7.43,облачно с прояснениями,10000,,77,3,3,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Новосибирск,0,-5,69,769,4.0,ясно,10000,,0,0,0,19.11.2025 18:35:43,2025-11-19T18:35:43.995196
Новосибирск,-1,-6,64,770,4.0,ясно,10000,,0,-1,-1,19.11.2025 13:35:12,2025-11-19T13:35:12.786293
Сочи,19,18,56,765,1.21,пасмурно,10000,,99,19,19,19.11.2025 12:51:07,2025-11-19T12:51:07.320036
Сочи,13,12,67,765,1.86,пасмурно,10000,,100,13,13,19.11.2025 15:26:08,2025-11-19T15:26:08.401904
Москва,0,-6,70,760,6.03,ясно,10000,,8,-1,0,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Санкт-Петербург,-2,-4,91,758,2.0,пасмурно,10000,,100,-2,-2,19.11.2025 12:51:07,2025-11-19T12:51:07.320036
Москва,1,-2,65,764,2.55,облачно с прояснениями,10000,,74,0,1,19.11.2025 15:26:08,2025-11-19T15:26:08.401904
Казань,2,-2,67,764,4.52,пасмурно,10000,,100,2,2,19.11.2025 12:51:07,2025-11-19T12:51:07.320036
Новосибирск,-1,-6,93,773,4.0,пасмурно,10000,,100,-1,-1,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Казань,1,-2,72,764,3.75,облачно с прояснениями,10000,,70,1,1,19.11.2025 15:26:08,2025-11-19T15:26:08.401904
Новосибирск,-1,-6,86,773,4.0,пасмурно,10000,,100,-1,-1,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Новосибирск,-1,-6,80,773,4.0,ясно,10000,,0,-1,-1,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Казань,2,-3,64,763,6.17,переменная облачность,10000,,27,2,2,19.11.2025 11:21:09,2025-11-19T11:21:09.050657
Новосибирск,-2,-7,69,770,4.0,ясно,10000,,0,-2,-2,19.11.2025 12:51:07,2025-11-19T12:51:07.320036
Москва,1,-2,63,764,2.87,облачно с прояснениями,10000,,78,0,1,19.11.2025 17:22:17,2025-11-19T17:22:17.275679
Новосибирск,-1,-6,80,771,4.0,ясно,10000,,0,-1,-1,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Москва,2,-2,76,764,3.64,облачно с прояснениями,10000,,63,0,2,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Сочи,13,12,59,766,2.41,пасмурно,10000,,100,13,13,19.11.2025 16:32:52,2025-11-19T16:32:52.156844
Казань,5,1,71,757,8.15,пасмурно,10000,,100,5,5,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Казань,1,-2,75,765,3.02,облачно с прояснениями,10000,,82,1,1,19.11.2025 17:22:17,2025-11-19T17:22:17.275679
Сочи,13,12,63,765,2.41,пасмурно,10000,,100,13,13,19.11.2025 17:22:17,2025-11-19T17:22:17.275679
Казань,1,-2,79,766,2.6,пасмурно,10000,,100,1,1,19.11.2025 18:35:43,2025-11-19T18:35:43.995196
Сочи,11,10,59,767,3.96,облачно с прояснениями,10000,,70,11,11,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Санкт-Петербург,-2,-5,91,758,3.0,пасмурно,10000,,100,-2,-2,19.11.2025 13:35:12,2025-11-19T13:35:12.786293
