city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,2,-4,93,757,7.0,небольшой снег,6000.0,,100,2,2,26.11.2025 09:28:46,2025-11-26T09:28:46.143762
Сочи,10,9,75,764,1.3,пасмурно,10000.0,,100,10,10,26.11.2025 04:30:48,2025-11-26T04:30:48.090715
Санкт-Петербург,0,-2,86,764,2.0,облачно с прояснениями,9000.0,,75,-2,0,26.11.2025 15:24:48,2025-11-26T15:24:48.143031
Москва,3,3,63,764,1.18,небольшой дождь,151.0,,100,1,3,26.11.2025 09:28:46,2025-11-26T09:28:46.143762
Москва,3,1,59,765,1.66,небольшой дождь,24.0,,100,1,3,26.11.2025 13:37:47,2025-11-26T13:37:47.106671
Санкт-Петербург,0,-2,86,764,2.0,пасмурно,10000.0,,100,0,0,26.11.2025 13:37:47,2025-11-26T13:37:47.106671
Казань,1,-2,97,766,3.49,небольшой снег,374.0,,100,1,1,26.11.2025 12:52:55,2025-11-26T12:52:55.204997
Казань,0,-4,80,765,3.91,облачно с прояснениями,10000.0,,81,0,0,26.11.2025 04:30:48,2025-11-26T04:30:48.090715
Москва,3,2,59,765,1.6,небольшой дождь,23.0,,100,1,3,26.11.2025 12:52:55,2025-11-26T12:52:55.204997
Новосибирск,2,-4,93,757,7.0,пасмурно,10000.0,,100,2,2,26.11.2025 08:33:38,2025-11-26T08:33:38.712013
Сочи,16,16,73,765,1.41,облачно с прояснениями,10000.0,,57,16,16,26.11.2025 13:37:47,2025-11-26T13:37:47.106671
Москва,1,1,67,763,1.32,небольшой снег,20.0,,100,0,1,26.11.2025 01:54:14,2025-11-26T01:54:14.332359
Новосибирск,2,-4,93,757,8.0,пасмурно,9000.0,,100,2,2,26.11.2025 06:37:24,2025-11-26T06:37:24.089222
Сочи,16,15,61,765,1.82,пасмурно,10000.0,,100,16,16,26.11.2025 08:33:38,2025-11-26T08:33:38.712013
Новосибирск,2,-4,100,757,8.0,туман,5000.0,,100,2,2,26.11.2025 04:30:48,2025-11-26T04:30:48.090715
Москва,1,1,65,764,0.94,снег,21.0,,100,0,1,26.11.2025 05:24:53,2025-11-26T05:24:53.294551
Санкт-Петербург,0,0,89,763,1.0,пасмурно,10000.0,,100,-1,0,26.11.2025 10:28:16,2025-11-26T10:28:16.295578
Казань,1,-3,94,767,4.21,пасмурно,,,100,1,1,26.11.2025 15:24:48,2025-11-26T15:24:48.143031
Казань,1,-3,87,766,4.31,облачно с прояснениями,10000.0,,84,1,1,26.11.2025 10:28:16,2025-11-26T10:28:16.295578
Москва,1,1,69,763,1.18,небольшой снег,22.0,,100,0,1,26.11.2025 03:18:28,2025-11-26T03:18:28.263941
