city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Сочи,19,19,81,760,1.6,небольшой дождь,8465,,100,19,19,28.10.2025 10:26:32,2025-10-28T10:26:32.094285
Казань,8,5,88,753,7.36,небольшой дождь,10000,,100,8,8,28.10.2025 12:49:32,2025-10-28T12:49:32.083104
Сочи,19,19,78,760,0.74,небольшой дождь,10000,,100,19,19,28.10.2025 11:19:33,2025-10-28T11:19:33.649050
Санкт-Петербург,7,5,89,744,2.0,пасмурно,10000,,100,7,7,28.10.2025 11:19:33,2025-10-28T11:19:33.649050
Сочи,24,25,85,758,6.11,небольшой дождь,10000,,100,24,24,28.10.2025 01:48:13,2025-10-28T01:48:13.478685
Новосибирск,1,-3,93,768,3.0,пасмурно,10000,,100,1,1,28.10.2025 01:48:13,2025-10-28T01:48:13.478685
Новосибирск,6,3,65,769,3.0,облачно с прояснениями,10000,,75,6,6,28.10.2025 07:22:48,2025-10-28T07:22:48.038907
Москва,6,4,57,749,2.85,пасмурно,10000,,100,5,7,28.10.2025 07:22:48,2025-10-28T07:22:48.038907
Казань,7,4,94,755,6.9,небольшой дождь,10000,,100,7,7,28.10.2025 07:22:48,2025-10-28T07:22:48.038907
Казань,7,3,87,753,7.84,небольшой дождь,10000,,100,7,7,28.10.2025 11:19:33,2025-10-28T11:19:33.649050
Казань,7,4,93,758,5.38,пасмурно,10000,,100,7,7,28.10.2025 03:10:29,2025-10-28T03:10:29.586772
Новосибирск,6,3,65,769,3.0,облачно с прояснениями,10000,,75,6,6,28.10.2025 06:36:22,2025-10-28T06:36:22.864009
Санкт-Петербург,6,4,90,745,2.0,облачно с прояснениями,10000,,75,5,6,28.10.2025 01:48:13,2025-10-28T01:48:13.478685
Сочи,20,21,92,759,0.68,небольшой дождь,7747,,100,20,20,28.10.2025 04:27:40,2025-10-28T04:27:40.531088
Санкт-Петербург,6,4,93,746,2.0,пасмурно,10000,,100,6,6,28.10.2025 08:32:16,2025-10-28T08:32:16.198099
Москва,8,6,58,749,2.94,пасмурно,10000,,100,6,8,28.10.2025 09:26:01,2025-10-28T09:26:01.236451
Санкт-Петербург,5,3,90,744,2.0,облачно с прояснениями,10000,,75,4,5,28.10.2025 03:10:29,2025-10-28T03:10:29.586772
Сочи,18,18,85,760,2.33,небольшой дождь,10000,,100,18,18,28.10.2025 07:22:48,2025-10-28T07:22:48.038907
Новосибирск,3,0,70,770,3.0,ясно,10000,,0,3,3,28.10.2025 12:49:32,2025-10-28T12:49:32.083104
Москва,6,3,58,748,3.41,небольшой дождь,8335,,100,5,6,28.10.2025 04:27:40,2025-10-28T04:27:40.531088
Москва,6,4,57,749,3.08,небольшой дождь,10000,,100,5,7,28.10.2025 06:36:22,2025-10-28T06:36:22.864009
Санкт-Петербург,7,5,90,746,2.0,облачно с прояснениями,10000,,75,6,7,28.10.2025 12:49:32,2025-10-28T12:49:32.083104
Новосибирск,6,3,65,769,3.0,облачно с прояснениями,10000,,75,6,6,28.10.2025 05:24:12,2025-10-28T05:24:12.617969
