city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Санкт-Петербург,6,3,87,758,5.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 17:34:01,2025-10-14T17:34:01.063115
Новосибирск,-8,-8,86,782,1.0,ясно,10000.0,,0,-8,-8,14.10.2025 17:34:01,2025-10-14T17:34:01.063115
Новосибирск,0,-5,51,780,4.0,ясно,10000.0,,0,0,0,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
Сочи,12,11,80,766,4.28,пасмурно,10000.0,,100,12,12,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Москва,4,1,65,755,4.24,небольшой дождь,10000.0,,100,4,4,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Санкт-Петербург,7,3,90,758,5.0,облачно с прояснениями,10000.0,,75,6,7,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Москва,6,3,74,757,3.61,небольшой дождь,63.0,,100,5,6,14.10.2025 13:44:19,2025-10-14T13:44:19.131264
Санкт-Петербург,7,4,90,758,4.0,облачно с прояснениями,9000.0,,75,6,7,14.10.2025 10:42:23,2025-10-14T10:42:23.972964
Москва,4,2,75,758,2.78,небольшой дождь,189.0,,100,3,4,14.10.2025 18:54:42,2025-10-14T18:54:42.018555
Казань,6,4,88,759,3.67,дождь,8816.0,,100,6,6,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Санкт-Петербург,7,3,85,758,5.0,облачно с прояснениями,10000.0,,75,6,7,14.10.2025 13:44:19,2025-10-14T13:44:19.131264
Москва,5,3,73,757,2.88,небольшой дождь,70.0,,100,4,5,14.10.2025 14:48:41,2025-10-14T14:48:41.114789
Казань,6,5,70,763,2.17,облачно с прояснениями,10000.0,,79,6,6,14.10.2025 17:34:01,2025-10-14T17:34:01.063115
Москва,5,2,64,755,3.4,небольшой дождь,81.0,,100,4,5,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Москва,5,2,73,757,3.67,небольшой дождь,114.0,,100,4,5,14.10.2025 16:53:07,2025-10-14T16:53:07.759239
Санкт-Петербург,6,3,91,758,3.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Новосибирск,-3,-8,63,779,4.0,ясно,10000.0,,0,-3,-3,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Новосибирск,-1,-6,59,781,4.0,ясно,10000.0,,0,-1,-1,14.10.2025 11:27:55,2025-10-14T11:27:55.735987
Москва,5,2,73,757,3.64,небольшой дождь,107.0,,100,4,5,14.10.2025 15:41:46,2025-10-14T15:41:46.921860
Москва,6,4,72,755,3.43,небольшой дождь,4358.0,,100,6,6,14.10.2025 11:27:55,2025-10-14T11:27:55.735987
Сочи,18,18,65,765,2.1,пасмурно,10000.0,,100,18,18,14.10.2025 13:44:19,2025-10-14T13:44:19.131264
Санкт-Петербург,6,3,89,758,4.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Казань,9,7,45,760,5.41,облачно с прояснениями,10000.0,,81,9,9,14.10.2025 11:27:55,2025-10-14T11:27:55.735987
Москва,6,4,91,756,3.9,небольшой дождь,8143.0,,100,5,6,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Москва,5,2,62,758,3.32,небольшой дождь,96.0,,100,4,5,14.10.2025 17:34:01,2025-10-14T17:34:01.063115
Сочи,18,18,65,766,3.52,пасмурно,10000.0,,100,18,18,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
Казань,6,4,79,759,2.66,пасмурно,10000.0,,100,6,6,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Москва,6,3,78,756,3.83,небольшой дождь,2852.0,,100,5,6,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
Новосибирск,-1,-7,51,780,5.0,небольшая облачность,10000.0,,20,-1,-1,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Сочи,18,18,66,765,2.38,пасмурно,10000.0,,100,18,18,14.10.2025 10:42:23,2025-10-14T10:42:23.972964
Санкт-Петербург,6,3,88,758,4.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Новосибирск,-9,-9,86,782,1.0,небольшая облачность,10000.0,,20,-9,-9,14.10.2025 18:54:42,2025-10-14T18:54:42.018555
Санкт-Петербург,6,3,91,757,3.0,пасмурно,10000.0,,100,5,6,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Казань,6,4,73,759,3.45,пасмурно,10000.0,,100,6,6,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Новосибирск,-5,-9,74,782,2.0,ясно,10000.0,,0,-5,-5,14.10.2025 15:41:46,2025-10-14T15:41:46.921860
Санкт-Петербург,6,2,89,758,5.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 18:54:42,2025-10-14T18:54:42.018555
Новосибирск,-5,-10,80,779,3.0,ясно,10000.0,,0,-5,-5,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Новосибирск,-8,-12,93,779,2.0,пасмурно,10000.0,,100,-8,-8,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Сочи,12,12,84,766,4.63,небольшой дождь,10000.0,,100,12,12,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Сочи,17,17,70,765,1.91,пасмурно,10000.0,,100,17,17,14.10.2025 14:48:41,2025-10-14T14:48:41.114789
Казань,8,6,46,759,4.89,облачно с прояснениями,10000.0,,81,8,8,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Казань,6,5,69,763,2.22,облачно с прояснениями,10000.0,,80,6,6,14.10.2025 16:53:07,2025-10-14T16:53:07.759239
Москва,7,4,73,756,3.43,небольшой дождь,4358.0,,100,6,7,14.10.2025 10:42:23,2025-10-14T10:42:23.972964
Казань,10,9,45,760,5.41,облачно с прояснениями,10000.0,,81,10,10,14.10.2025 10:42:23,2025-10-14T10:42:23.972964
Казань,7,5,68,762,2.93,пасмурно,10000.0,,93,7,7,14.10.2025 15:41:46,2025-10-14T15:41:46.921860
Санкт-Петербург,6,4,89,758,3.0,переменная облачность,10000.0,,40,6,6,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Москва,4,1,65,755,4.4,пасмурно,10000.0,,100,3,5,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Сочи,15,15,78,765,2.57,пасмурно,10000.0,,100,15,15,14.10.2025 16:53:07,2025-10-14T16:53:07.759239
Новосибирск,-4,-8,68,782,2.0,ясно,10000.0,,0,-4,-4,14.10.2025 13:44:19,2025-10-14T13:44:19.131264
Сочи,15,15,73,766,4.61,пасмурно,10000.0,,100,15,15,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Сочи,18,18,64,765,2.38,пасмурно,10000.0,,100,18,18,14.10.2025 11:27:55,2025-10-14T11:27:55.735987
Сочи,13,12,79,766,3.75,пасмурно,10000.0,,100,13,13,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Казань,6,4,60,759,3.7,пасмурно,10000.0,,100,6,6,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Сочи,14,14,81,765,2.73,пасмурно,10000.0,,100,14,14,14.10.2025 17:34:01,2025-10-14T17:34:01.063115
Новосибирск,-1,-7,51,779,5.0,небольшая облачность,10000.0,,20,-1,-1,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Сочи,17,17,71,765,2.16,пасмурно,10000.0,,100,17,17,14.10.2025 15:41:46,2025-10-14T15:41:46.921860
Новосибирск,0,-5,51,780,4.0,ясно,10000.0,,0,0,0,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Санкт-Петербург,6,3,90,758,5.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
Казань,6,4,72,764,3.14,ясно,10000.0,,9,6,6,14.10.2025 18:54:42,2025-10-14T18:54:42.018555
Сочи,16,16,69,765,4.16,пасмурно,10000.0,,100,16,16,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Новосибирск,0,-5,47,781,4.0,ясно,10000.0,,0,0,0,14.10.2025 10:42:23,2025-10-14T10:42:23.972964
Сочи,13,13,82,765,2.81,пасмурно,10000.0,,100,13,13,14.10.2025 18:54:42,2025-10-14T18:54:42.018555
Москва,4,1,58,755,3.76,небольшой дождь,,,100,4,5,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Казань,6,5,83,759,2.05,небольшой дождь,10000.0,,100,6,6,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Санкт-Петербург,7,4,89,757,4.0,облачно с прояснениями,10000.0,,75,7,7,14.10.2025 11:27:55,2025-10-14T11:27:55.735987
Москва,5,3,64,755,3.4,небольшой дождь,81.0,,100,4,6,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
