city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,1,-5,100,758,6.0,снег,5000,,100,1,1,12.11.2025 04:29:12,2025-11-12T04:29:12.765930
Москва,4,0,84,764,5.0,небольшой дождь,10000,,100,4,4,12.11.2025 07:23:41,2025-11-12T07:23:41.747245
Новосибирск,1,-5,100,757,6.0,снег,5000,,100,1,1,12.11.2025 05:24:43,2025-11-12T05:24:43.911609
Санкт-Петербург,6,3,93,762,5.0,пасмурно,10000,,100,6,6,12.11.2025 06:36:14,2025-11-12T06:36:14.026000
Санкт-Петербург,6,4,93,761,2.0,пасмурно,10000,,100,5,6,12.11.2025 04:29:12,2025-11-12T04:29:12.765930
Казань,-4,-6,69,767,1.47,небольшая облачность,10000,,22,-4,-4,12.11.2025 01:53:02,2025-11-12T01:53:02.014907
Новосибирск,1,-5,100,757,6.0,снег,4000,,100,1,1,12.11.2025 07:23:41,2025-11-12T07:23:41.747245
Санкт-Петербург,6,4,93,761,2.0,пасмурно,8000,,100,5,6,12.11.2025 01:53:02,2025-11-12T01:53:02.014907
Казань,-3,-3,66,768,1.07,облачно с прояснениями,10000,,64,-3,-3,12.11.2025 05:24:43,2025-11-12T05:24:43.911609
Сочи,16,16,77,761,2.01,пасмурно,10000,,100,16,16,12.11.2025 01:53:02,2025-11-12T01:53:02.014907
Москва,4,0,81,764,4.4,пасмурно,10000,,100,3,4,12.11.2025 03:15:55,2025-11-12T03:15:55.300384
Казань,-4,-6,68,767,1.49,переменная облачность,10000,,38,-4,-4,12.11.2025 03:15:55,2025-11-12T03:15:55.300384
Санкт-Петербург,6,3,93,761,3.0,пасмурно,10000,,100,6,6,12.11.2025 05:24:43,2025-11-12T05:24:43.911609
Новосибирск,1,-5,100,758,6.0,снег,4400,,100,1,1,12.11.2025 03:15:55,2025-11-12T03:15:55.300384
Казань,-2,-2,60,769,1.04,пасмурно,10000,,96,-2,-2,12.11.2025 07:23:41,2025-11-12T07:23:41.747245
Сочи,17,17,70,762,1.13,пасмурно,10000,,100,17,17,12.11.2025 06:36:14,2025-11-12T06:36:14.026000
Москва,3,-2,92,764,4.92,небольшой дождь,9417,,100,2,4,12.11.2025 08:32:52,2025-11-12T08:32:52.947561
Сочи,20,20,66,762,2.87,небольшой дождь,10000,,100,20,20,12.11.2025 08:32:52,2025-11-12T08:32:52.947561
Москва,3,-1,84,764,5.09,пасмурно,10000,,100,2,4,12.11.2025 06:36:14,2025-11-12T06:36:14.026000
Москва,4,1,81,764,4.13,пасмурно,10000,,100,3,4,12.11.2025 01:53:02,2025-11-12T01:53:02.014907
Сочи,16,16,73,761,2.37,пасмурно,10000,,100,16,16,12.11.2025 04:29:12,2025-11-12T04:29:12.765930
Санкт-Петербург,6,4,93,760,2.0,облачно с прояснениями,10000,,75,5,6,12.11.2025 03:15:55,2025-11-12T03:15:55.300384
Сочи,19,19,61,761,0.85,пасмурно,10000,,100,19,19,12.11.2025 07:23:41,2025-11-12T07:23:41.747245
Казань,-1,-1,57,769,1.09,пасмурно,10000,,98,-1,-1,12.11.2025 08:32:52,2025-11-12T08:32:52.947561
Сочи,15,15,74,761,3.0,пасмурно,10000,,100,15,15,12.11.2025 03:15:55,2025-11-12T03:15:55.300384
Москва,4,0,81,764,4.62,пасмурно,10000,,100,2,4,12.11.2025 04:29:12,2025-11-12T04:29:12.765930
Новосибирск,1,-5,100,757,6.0,снег,5000,,100,1,1,12.11.2025 06:36:14,2025-11-12T06:36:14.026000
Новосибирск,1,-5,100,758,6.0,снег,7000,,100,1,1,12.11.2025 01:53:02,2025-11-12T01:53:02.014907
Казань,-6,-8,68,767,1.35,облачно с прояснениями,10000,,54,-6,-6,12.11.2025 04:29:12,2025-11-12T04:29:12.765930
Санкт-Петербург,6,3,92,762,4.0,пасмурно,10000,,100,6,6,12.11.2025 08:32:52,2025-11-12T08:32:52.947561
Казань,-2,-2,58,769,1.12,пасмурно,10000,,98,-2,-2,12.11.2025 06:36:14,2025-11-12T06:36:14.026000
Санкт-Петербург,6,3,93,761,4.0,пасмурно,10000,,100,6,6,12.11.2025 07:23:41,2025-11-12T07:23:41.747245
Сочи,16,16,74,761,2.74,пасмурно,10000,,100,16,16,12.11.2025 05:24:43,2025-11-12T05:24:43.911609
Новосибирск,1,-5,93,756,6.0,снег,5000,,100,1,1,12.11.2025 08:32:52,2025-11-12T08:32:52.947561
Москва,3,0,83,764,4.67,пасмурно,10000,,100,2,4,12.11.2025 05:24:43,2025-11-12T05:24:43.911609
